run_name,status,timesteps,batch_size,grad_accum_steps,use_amp,oom_events,trace_path,trace_size_mb,train_batch_ms,train_forward_ms,train_backward_ms,train_step_ms,eval_no_f1_ms,eval_with_f1_ms,max_alloc_gb_trace,max_reserved_gb_trace,cpu_op_ms_trace,gpu_total_ms_trace,train_forward_alloc_delta_avg_mb_gpu,train_forward_alloc_delta_peak_mb_gpu,train_backward_alloc_delta_avg_mb_gpu,train_backward_alloc_delta_peak_mb_gpu,train_step_alloc_delta_avg_mb_gpu,train_step_alloc_delta_peak_mb_gpu,train_forward_alloc_delta_avg_mb_cpu,train_forward_alloc_delta_peak_mb_cpu,train_backward_alloc_delta_avg_mb_cpu,train_backward_alloc_delta_peak_mb_cpu,train_step_alloc_delta_avg_mb_cpu,train_step_alloc_delta_peak_mb_cpu,train_forward_alloc_traffic_mb_gpu,train_forward_free_traffic_mb_gpu,train_backward_alloc_traffic_mb_gpu,train_backward_free_traffic_mb_gpu,train_step_alloc_traffic_mb_gpu,train_step_free_traffic_mb_gpu,train_forward_alloc_traffic_mb_cpu,train_forward_free_traffic_mb_cpu,train_backward_alloc_traffic_mb_cpu,train_backward_free_traffic_mb_cpu,train_step_alloc_traffic_mb_cpu,train_step_free_traffic_mb_cpu
batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32,ok,10,1,1,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583013694221084.pt.trace.json,126.94334983825684,304.657,130.517,170.989,2.5133333333333336,102.84275,163.819,1.0471901893615723,1.333984375,4554.415,654.895,316.77221090932284,750.4251302083334,0.24752494316954451,135.14729817708334,5.41528121824187,10.642903645833334,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,6.67572021484375e-06,1.1444091796875e-05,4490.392903645833,3854.9534505208335,11105.35986328125,11729.752766927084,10.642903645833334,10.642903645833334,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.00093841552734375,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32,ok,10,1,2,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583074168792979.pt.trace.json,119.31190586090088,233.342,105.05033333333333,123.20766666666667,6.959,74.26975,142.432,1.0472683906555176,1.384765625,3274.168,519.821,285.0379216683981,653.3160807291666,0.2544908858912585,134.44807942708334,11.805424387862043,20.775390625,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.00014696121215820312,0.0001678466796875,3532.5045572916665,2960.2858072916665,10516.22607421875,11084.72705078125,20.775390625,10.3876953125,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001094818115234375,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32,ok,10,1,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583133631433594.pt.trace.json,121.37913799285889,300.35966666666667,141.82666666666665,158.36866666666666,11.389,75.645,141.34475,1.0378732681274414,1.384765625,4073.759,538.451,286.70425289182464,703.9508463541666,0.5536556784007293,135.89876302083334,18.334255311547256,31.1630859375,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,5625.531575520833,5051.537109375,9632.36083984375,10206.355305989584,31.1630859375,10.3876953125,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32,ok,10,4,1,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583192603064322.pt.trace.json,119.97722339630127,245.755,110.51733333333333,130.955,3.803,107.50175,163.534,3.646644115447998,4.02734375,4053.043,1225.764,1488.4732157444034,3132.4241536458335,0.20794304971853794,71.19547526041667,5.330899866615853,10.4814453125,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,6.67572021484375e-06,1.1444091796875e-05,8968.187337239584,5973.987141927083,12113.35595703125,15095.80126953125,10.4814453125,10.4814453125,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.00093841552734375,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32,ok,10,4,2,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583253796830282.pt.trace.json,118.97644233703613,306.1806666666667,156.19566666666665,143.56633333333335,8.723,81.5825,164.86425,3.8784470558166504,4.279296875,4177.189,1282.507,1798.8392740198906,3758.8037109375,0.24230570509129667,76.20166015625,12.124474502191312,21.509765625,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.00014696121215820312,0.0001678466796875,10984.4140625,7365.96923828125,14841.73876953125,18456.5732421875,21.509765625,11.1220703125,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001094818115234375,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32,ok,10,4,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583313585829415.pt.trace.json,115.10877418518066,226.64133333333334,107.15733333333333,119.037,12.209,79.214,162.80625,3.871814250946045,4.279296875,3284.59,1277.937,1879.0641627041143,3921.1442057291665,0.2609908782558051,79.24951171875,19.238552186547256,32.7314453125,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,11314.37939453125,7534.139973958333,17735.4677734375,21515.707194010418,32.7314453125,11.1220703125,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp,ok,10,1,1,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583044485089382.pt.trace.json,150.9293966293335,402.21233333333333,177.473,221.107,3.2263333333333333,149.718,147.57475,1.0173282623291016,1.36328125,7216.912,659.405,316.2886127089877,760.9671223958334,0.11389380498008662,123.4228515625,5.272573760061554,11.007975260416666,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,6.67572021484375e-06,1.1444091796875e-05,5548.787760416667,4920.749837239583,6376.86083984375,6994.212890625,11.010416666666666,11.010416666666666,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.00093841552734375,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp,ok,10,1,2,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583104227046469.pt.trace.json,148.61790084838867,420.7393333333333,200.912,215.36833333333334,6.039,87.67025,160.16775,0.8160247802734375,1.384765625,6335.443,599.231,261.7002376040735,650.4640299479166,0.1761347191200849,133.2412109375,11.710110261478526,21.39794921875,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.00014696121215820312,0.0001678466796875,4834.900227864583,4317.75048828125,8106.294108072917,8619.881673177084,21.400390625,10.798828125,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001094818115234375,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp,ok,10,1,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583163095059566.pt.trace.json,140.5306158065796,241.76733333333334,94.895,146.67133333333334,10.51,91.433,156.1265,0.673795223236084,1.384765625,4146.944,522.099,203.24754090210118,533.8326822916666,0.150757836478784,131.11295572916666,18.19167049632353,31.74951171875,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,5414.271484375,5013.139322916667,6479.643391927083,6880.775553385417,31.751953125,10.390625,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp,ok,10,4,1,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583224387406729.pt.trace.json,146.54052543640137,391.3833333333333,187.46533333333335,197.636,5.824333333333333,94.6855,188.025,3.540106773376465,4.02734375,6173.298,1248.57,1664.317836365715,3490.13623046875,0.14676624162251858,161.97102864583334,9.86315925584545,18.585774739583332,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.00010019938151041666,0.00011571248372395833,10124.56103515625,6788.74267578125,15394.4931640625,18718.732584635418,18.588216145833332,11.2431640625,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.0010426839192708333,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp,ok,10,4,2,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583284403824113.pt.trace.json,146.11633491516113,385.4703333333333,201.342,178.63966666666667,7.634,96.36625,191.61725,3.1264467239379883,4.279296875,6257.444,1169.748,1359.166630702715,2872.37060546875,0.11995071820637208,132.93717447916666,12.045414252459684,22.335205078125,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.00014696121215820312,0.0001678466796875,9439.860514322916,6716.9677734375,12426.69189453125,15145.827799479166,22.337646484375,11.637451171875,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001094818115234375,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp,ok,10,4,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583343258271540.pt.trace.json,138.26689434051514,253.13366666666667,120.689,132.201,11.777,106.231,186.11875,3.529343605041504,4.279296875,4592.163,1173.749,1557.1742200755823,3273.49267578125,0.1339491562989518,159.82958984375,18.145665785845587,31.87939453125,2.5515246837183715e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,9162.652669270834,6041.744791666667,13617.793294270834,16738.701171875,31.8818359375,10.7275390625,0.00115966796875,0.00115203857421875,0.000152587890625,0.00016021728515625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32,ok,25,1,1,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772583392530532996.pt.trace.json,288.5781011581421,521.7226666666667,240.56366666666665,275.062,5.483333333333333,184.84025,362.9205,2.340869426727295,4.41796875,7607.799,1248.362,664.4002188474769,1445.1748046875,0.10634057458753826,133.99934895833334,5.6208674733231705,10.9580078125,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,6.67572021484375e-06,1.1444091796875e-05,9655.63623046875,8326.638509114584,25006.603678385418,26324.578287760418,10.9580078125,10.9580078125,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.00093841552734375,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga2_pb4_25ts_fp32,ok,25,1,2,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772583523913886615.pt.trace.json,292.4462194442749,506.14733333333334,215.04266666666666,286.62666666666667,5.9625,168.939,334.74475,1.6711664199829102,4.515625,7479.822,1171.489,552.3236916962477,1178.9934895833333,0.11014978982811637,132.9970703125,12.0636298947218,21.203125,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,0.00014696121215820312,0.0001678466796875,4997.662109375,3892.6845703125,24393.88037109375,25495.205240885418,21.203125,10.8154296875,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.001094818115234375,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_25ts_fp32,ok,25,1,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772583660269436087.pt.trace.json,289.4933547973633,472.7416666666667,201.58233333333334,270.9616666666667,11.135,171.87675,338.0285,2.488680362701416,4.515625,7184.719,1225.212,911.5418009247551,1947.5638020833333,0.09245157532936821,136.18440755208334,18.346640982278963,31.1943359375,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,13790.66796875,11966.771158854166,27386.41357421875,29210.310384114582,31.1943359375,10.4111328125,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga1_pb4_25ts_fp32,ok,25,4,1,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772583798804913983.pt.trace.json,294.0889940261841,632.599,283.307,343.745,5.020666666666667,184.24725,387.77075,9.418248176574707,10.107421875,9266.689,2870.811,3386.549282856308,6926.124348958333,0.0789504256783125,70.33512369791667,5.461584571900406,10.7783203125,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,6.67572021484375e-06,1.1444091796875e-05,27711.65966796875,20922.783365885418,30863.698079427082,37641.43359375,10.7783203125,10.7783203125,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.00093841552734375,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga2_pb4_25ts_fp32,ok,25,4,2,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772583938342545680.pt.trace.json,290.7760372161865,577.1513333333334,249.48966666666666,322.338,7.247,191.699,378.33475,9.404321670532227,10.107421875,8725.057,2995.991,4066.0513730685016,8288.69970703125,0.09046898264088495,77.55501302083333,11.97330977277058,21.189453125,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,0.00014696121215820312,0.0001678466796875,28225.60791015625,20076.0361328125,35090.987467447914,43236.753743489586,21.189453125,10.7998046875,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.001094818115234375,0.00093841552734375
batch_ga_sweep_sim90_bs4_ga8_pb4_25ts_fp32,ok,25,4,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772584075870918121.pt.trace.json,290.46437644958496,612.4826666666667,272.601,339.556,13.099,185.46425,372.632,9.991802215576172,10.658203125,8961.156,3012.085,4164.725792335398,8487.23681640625,0.09023176356999978,79.12906901041667,18.334255311547256,31.1630859375,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,29630.164713541668,21282.337890625,32333.686686197918,40681.513509114586,31.1630859375,10.3876953125,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_amp,ok,25,1,1,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_amp/profiler_traces/pc59_4122452.1772583459302906778.pt.trace.json,341.0842056274414,541.3903333333334,231.13733333333334,302.038,7.664666666666667,225.562,393.56025,2.266127109527588,4.515625,9936.577,1336.128,798.752886029636,1726.0037434895833,0.04473486268800813,124.49641927083333,9.980055538728276,18.49169921875,2.546508843099823e-06,5.086263020833333e-06,0.0,0.0,0.00010019938151041666,0.00011571248372395833,16073.386881510416,14481.957682291666,15930.01708984375,17509.985026041668,18.494140625,10.891927083333334,0.00287628173828125,0.00286865234375,0.0003814697265625,0.00038909912109375,0.0010426839192708333,0.00093841552734375
