status,run_dir,trace_dir,trace_path,timesteps,batch_size,use_amp,run_name,trace_found,trace_size_mb,trace_events,trace_device,oom_events,max_alloc_gb_trace,max_reserved_gb_trace,cpu_op_ms_trace,gpu_kernel_ms_trace,gpu_runtime_ms_trace,gpu_memcpy_ms_trace,gpu_memset_ms_trace,gpu_total_ms_trace,cpu_gpu_ratio_trace,train_batch_count,eval_batch_count,eval_sample_count,train_batch_ms,train_forward_ms,train_backward_ms,train_step_ms,eval_loss_forward_ms,eval_sample_ms,eval_contact_f1_ms,eval_no_f1_ms,eval_with_f1_ms,f1_overhead_pct_from_trace,train_forward_alloc_avg_mb_gpu,train_forward_alloc_peak_mb_gpu,train_forward_alloc_delta_avg_mb_gpu,train_forward_alloc_delta_peak_mb_gpu,train_forward_alloc_traffic_mb_gpu,train_forward_free_traffic_mb_gpu,train_forward_alloc_avg_mb_cpu,train_forward_alloc_peak_mb_cpu,train_forward_alloc_delta_avg_mb_cpu,train_forward_alloc_delta_peak_mb_cpu,train_forward_alloc_traffic_mb_cpu,train_forward_free_traffic_mb_cpu,train_backward_alloc_avg_mb_gpu,train_backward_alloc_peak_mb_gpu,train_backward_alloc_delta_avg_mb_gpu,train_backward_alloc_delta_peak_mb_gpu,train_backward_alloc_traffic_mb_gpu,train_backward_free_traffic_mb_gpu,train_backward_alloc_avg_mb_cpu,train_backward_alloc_peak_mb_cpu,train_backward_alloc_delta_avg_mb_cpu,train_backward_alloc_delta_peak_mb_cpu,train_backward_alloc_traffic_mb_cpu,train_backward_free_traffic_mb_cpu,train_step_alloc_avg_mb_gpu,train_step_alloc_peak_mb_gpu,train_step_alloc_delta_avg_mb_gpu,train_step_alloc_delta_peak_mb_gpu,train_step_alloc_traffic_mb_gpu,train_step_free_traffic_mb_gpu,train_step_alloc_avg_mb_cpu,train_step_alloc_peak_mb_cpu,train_step_alloc_delta_avg_mb_cpu,train_step_alloc_delta_peak_mb_cpu,train_step_alloc_traffic_mb_cpu,train_step_free_traffic_mb_cpu,error,run_id,run_folder,epochs,profile_batches,amp_sampling,planned_steps,required_steps,wall_time_s,peak_alloc_gb_runtime,peak_reserved_gb_runtime,eval_no_f1_ms_keyavg,eval_with_f1_ms_keyavg,eval_sample_ms_keyavg,eval_contact_f1_ms_keyavg,prof_cpu_self_ms_keyavg,prof_cuda_self_ms_keyavg,train_forward_cpu_ms_keyavg,train_forward_cuda_ms_keyavg,train_backward_cpu_ms_keyavg,train_backward_cuda_ms_keyavg,eval_loss_forward_cpu_ms_keyavg,eval_loss_forward_cuda_ms_keyavg,eval_sample_cpu_ms_keyavg,eval_sample_cuda_ms_keyavg
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_40ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_40ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_40ts_amp/profiler_traces/pc59_3193258.1772558969975869494.pt.trace.json,40,4,True,sim90_bs4_pb4_40ts_amp,True,543.2594909667969,2013980.0,NVIDIA RTX A5000,0.0,12.689189910888672,15.587890625,16327.056,3282.104,1233.084,6.438,4.036,4525.662,3.6076613763909013,3.0,8.0,4.0,897.742,393.537,496.2096666666667,6.875333333333333,366.670625,287.189,43.11925,368.82525,695.287,88.51393715587531,5795.998951504825,11678.669108072916,5737.204680671491,11619.874837239584,40993.687662760414,29524.355794270832,0.03449376424153646,0.034497578938802086,2.5431315104166665e-06,5.086263020833333e-06,0.00458526611328125,0.00458526611328125,5812.948271617476,11652.90087890625,0.03134407169808958,124.77473958333333,53083.17919921875,64540.35009765625,0.03449376424153646,0.034497578938802086,3.814697265625e-06,7.62939453125e-06,0.0006103515625,0.0006103515625,78.78438475547061,85.31624348958333,7.82914387005394,14.361002604166666,14.362955729166666,7.183268229166667,0.03468904495239258,0.034709930419921875,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375,,sim90_bs4_pb4_40ts_amp,sim90_bs4_pb4_40ts_amp,1.0,4.0,False,12.0,13.0,118.20103216171265,12.689189910888672,15.587890625,1802.504,2828.426,1148.754,172.475,10112.273,6585.112,1180.61,461.698,1488.627,0.006,2933.361,1343.159,1148.754,758.405
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_45ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_45ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_45ts_fp32/profiler_traces/pc59_3193258.1772559086786877396.pt.trace.json,45,4,False,sim90_bs4_pb4_45ts_fp32,True,516.3761320114136,1934654.0,NVIDIA RTX A5000,0.0,15.698389530181885,16.61328125,13756.222,4136.591,1165.525,6.786,4.377,5313.279,2.589026851403813,3.0,8.0,4.0,904.912,412.39233333333334,484.6516666666667,7.219333333333333,352.37,319.73825,44.81,360.66775,709.1005,96.60768116916469,6874.250490195249,13786.444010416666,6801.724774049416,13713.918294270834,42777.314127604164,29163.734537760418,0.034702301025390625,0.03470611572265625,2.5431315104166665e-06,5.086263020833333e-06,0.005157470703125,0.005157470703125,6925.769910029393,13753.807779947916,0.047321578188784706,67.70247395833333,59617.450358072914,73220.4716796875,0.034702301025390625,0.03470611572265625,3.814697265625e-06,7.62939453125e-06,0.0006866455078125,0.0006866455078125,88.6558927210366,93.98014322916667,5.571908346036584,10.896158854166666,10.896158854166666,10.896158854166666,0.034705162048339844,0.034709930419921875,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_45ts_fp32,sim90_bs4_pb4_45ts_fp32,1.0,4.0,False,12.0,13.0,114.40720987319946,15.698389530181885,16.61328125,1756.067,2884.568,1278.951,179.238,10130.277,8295.505,1237.175,553.043,1453.953,0.003,2818.956,1695.063,1278.951,853.649
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_45ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_45ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_45ts_amp/profiler_traces/pc59_3193258.1772559211075461353.pt.trace.json,45,4,True,sim90_bs4_pb4_45ts_amp,True,609.9956378936768,2261156.0,NVIDIA RTX A5000,0.0,16.118614196777344,16.61328125,18400.336,3715.748,1364.345,6.796,4.495,5091.384,3.6140145783543334,3.0,8.0,4.0,1035.836,477.986,551.4306666666666,5.535333333333333,407.755125,314.53375,39.35475,417.4605,753.20875,80.42635171471314,6575.818417921063,13250.94189453125,6524.393613233563,13199.51708984375,46569.090983072914,33520.376627604164,0.034702301025390625,0.03470611572265625,2.5431315104166665e-06,5.086263020833333e-06,0.005157470703125,0.005157470703125,6592.62507085831,13230.26123046875,0.0274415348048665,130.1220703125,56282.387532552086,69319.10758463542,0.034702301025390625,0.03470611572265625,3.814697265625e-06,7.62939453125e-06,0.0006866455078125,0.0006866455078125,69.62882327410131,74.2666015625,6.20971520118464,10.847493489583334,10.848958333333334,3.595703125,0.03498573303222656,0.035022735595703125,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375,,sim90_bs4_pb4_45ts_amp,sim90_bs4_pb4_45ts_amp,1.0,4.0,False,12.0,13.0,132.6020393371582,16.118614196777344,16.61328125,2041.254,3062.176,1258.133,157.418,11272.635,7454.05,1433.956,529.512,1654.291,0.006,3262.038,1510.733,1258.133,853.681
unknown,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_50ts,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_50ts/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_50ts/profiler_traces/pc59_3193258.1772552104514407737.pt.trace.json,50,4,False,sim90_bs4_pb4_50ts,True,653.701774597168,2464632.0,NVIDIA RTX A5000,0.0,18.653799533843994,18.9765625,15970.934,5353.292,1414.183,8.133,5.322,6780.93,2.3552719169789396,4.0,8.0,4.0,946.26,406.718,531.2525,6.62425,340.177625,318.526,35.3085,350.11275,684.49075,95.50580491570216,7984.220352646113,16076.035888671875,7936.820206161738,16028.6357421875,54421.77783203125,38531.989013671875,0.020830154418945312,0.020833969116210938,3.814697265625e-06,7.62939453125e-06,0.00572967529296875,0.00572967529296875,8037.751666114042,16014.777954101562,0.04481849018449691,77.5889892578125,69298.02807617188,85176.46569824219,0.020830154418945312,0.020833969116210938,3.814697265625e-06,7.62939453125e-06,0.000762939453125,0.000762939453125,68.13046264648438,75.6077880859375,9.379119873046875,16.8564453125,16.8564453125,11.31689453125,0.02090315818786621,0.020915985107421875,7.681846618652343e-05,8.96453857421875e-05,0.0010166168212890625,0.00093841552734375,,,,,,,,,,,,,,,,,,,,,,,,,
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_50ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_50ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_50ts_fp32/profiler_traces/pc59_3193258.1772559924986045302.pt.trace.json,50,4,False,sim90_bs4_pb4_50ts_fp32,True,571.7798147201538,2138829.0,NVIDIA RTX A5000,0.0,18.908836364746094,23.12890625,15804.057,4920.787,1330.237,7.033,4.211,6262.268,2.523695408756061,3.0,8.0,4.0,1126.232,498.77933333333334,617.8893333333334,8.893333333333334,376.534375,342.5975,25.032,387.792,733.35675,89.11085066221067,9007.769420546369,18011.724934895832,8934.20578122345,17938.161295572918,49944.376790364586,32108.3310546875,0.035327911376953125,0.03533172607421875,2.5431315104166665e-06,5.086263020833333e-06,0.00572967529296875,0.00572967529296875,9066.927390335544,17984.33642578125,0.04871889429060011,74.72705078125,75914.21484375,93739.15869140625,0.035327911376953125,0.03533172607421875,3.814697265625e-06,7.62939453125e-06,0.000762939453125,0.000762939453125,90.31610454776423,95.71988932291667,5.650577204014229,11.054361979166666,11.054361979166666,11.054361979166666,0.035330772399902344,0.035335540771484375,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_50ts_fp32,sim90_bs4_pb4_50ts_fp32,1.0,4.0,False,12.0,13.0,117.81825494766235,19.813379287719727,23.12890625,1895.448,2977.896,1370.389,100.125,11441.927,9857.225,1496.336,711.519,1853.665,0.003,3012.27,1911.755,1370.389,964.015
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_50ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_50ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_50ts_amp/profiler_traces/pc59_3193258.1772560058799096076.pt.trace.json,50,4,True,sim90_bs4_pb4_50ts_amp,True,681.6021385192871,2529675.0,NVIDIA RTX A5000,0.0,17.072994709014893,23.12890625,19383.881,4373.428,1411.738,6.892,4.942,5797.0,3.343777988614801,3.0,8.0,4.0,1132.9793333333332,484.20366666666666,644.3113333333333,3.711,388.716,322.44975,28.5925,386.63275,742.30225,91.99156046661852,7984.989152343547,15996.587727864584,7933.124894531047,15944.723470052084,52154.769694010414,36362.800618489586,0.035327911376953125,0.03533172607421875,2.5431315104166665e-06,5.086263020833333e-06,0.00572967529296875,0.00572967529296875,8003.302734534329,16004.381673177084,0.028341697080841107,160.54833984375,74507.60367838542,90287.45865885417,0.035327911376953125,0.03533172607421875,3.814697265625e-06,7.62939453125e-06,0.000762939453125,0.000762939453125,70.06558797998366,74.59602864583333,6.087235115400326,10.61767578125,10.619140625,3.4654947916666665,0.03561134338378906,0.035648345947265625,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375,,sim90_bs4_pb4_50ts_amp,sim90_bs4_pb4_50ts_amp,1.0,4.0,False,12.0,13.0,144.34576559066772,17.073135375976562,23.12890625,1853.912,3001.266,1289.798,114.369,11476.241,8770.47,1452.609,755.986,1932.933,0.006,3109.723,1677.533,1289.798,970.259
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_52ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_52ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_52ts_fp32/profiler_traces/pc59_3193258.1772560198922912583.pt.trace.json,52,4,False,sim90_bs4_pb4_52ts_fp32,True,593.9915590286255,2221923.0,NVIDIA RTX A5000,0.0,18.209216117858887,23.12890625,15850.695,5130.359,1345.739,7.203,4.068,6487.369,2.4433163891247744,3.0,8.0,4.0,1051.2206666666668,480.79633333333334,563.0113333333334,6.771,398.6965,364.33425,23.687,413.59725,772.26525,86.71914525543872,9300.157293000484,18597.70849609375,9226.95188935465,18524.503092447918,41208.444010416664,22710.08935546875,0.035640716552734375,0.03564453125,2.5431315104166665e-06,5.086263020833333e-06,0.00595855712890625,0.00595855712890625,9360.33550402583,18646.2373046875,0.0448350707244603,74.67724609375,69730.044921875,88217.28531901042,0.035640716552734375,0.03564453125,3.814697265625e-06,7.62939453125e-06,0.00079345703125,0.00079345703125,89.74258050685977,94.9599609375,5.422919048526423,10.640299479166666,10.640299479166666,10.640299479166666,0.035643577575683594,0.035648345947265625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_52ts_fp32,sim90_bs4_pb4_52ts_fp32,1.0,4.0,False,12.0,13.0,133.15407705307007,19.625521183013916,23.12890625,1990.381,3139.269,1457.335,94.746,11443.73,10283.216,1442.389,755.855,1689.034,0.003,3189.567,1990.153,1457.335,1004.901
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_52ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_52ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_52ts_amp/profiler_traces/pc59_3193258.1772560346997832083.pt.trace.json,52,4,True,sim90_bs4_pb4_52ts_amp,True,705.6232118606567,2612395.0,NVIDIA RTX A5000,0.0,17.846845626831055,18.662109375,20683.86,4608.145,1566.94,7.168,5.333,6187.586,3.342799599068199,3.0,8.0,4.0,1198.991,527.8763333333334,664.9043333333334,4.828333333333333,445.38175,352.802,43.304,451.85575,835.519,84.90834740954386,8645.706981015119,17389.82958984375,8593.712352108869,17337.8349609375,53947.8798828125,36764.093587239586,0.035640716552734375,0.03564453125,2.5431315104166665e-06,5.086263020833333e-06,0.00595855712890625,0.00595855712890625,8664.84275847759,17397.73193359375,0.028400186422173068,161.95100911458334,81953.82535807292,99125.51350911458,0.035640716552734375,0.03564453125,3.814697265625e-06,7.62939453125e-06,0.00079345703125,0.00079345703125,70.29117966196895,74.86295572916667,6.198406224468954,10.770182291666666,10.771647135416666,3.4654947916666665,0.03592414855957031,0.035961151123046875,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375,,sim90_bs4_pb4_52ts_amp,sim90_bs4_pb4_52ts_amp,1.0,4.0,False,12.0,13.0,157.28208470344543,17.846845626831055,23.1328125,2182.931,3380.004,1411.206,173.215,12647.765,9241.273,1583.627,812.211,1994.711,0.006,3563.05,1744.89,1411.206,1006.116
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_54ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_54ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_54ts_fp32/profiler_traces/pc59_3193258.1772560497539194624.pt.trace.json,54,4,False,sim90_bs4_pb4_54ts_fp32,True,617.0810527801514,2306601.0,NVIDIA RTX A5000,0.0,20.503857135772705,21.5625,17503.582,5358.112,1444.582,7.576,4.086,6814.356,2.5686333382054003,3.0,8.0,4.0,1114.1146666666668,503.1023333333333,602.361,8.088333333333333,449.7575,415.81175,38.21725,451.98625,902.08375,99.58212224376295,9949.41516383171,19839.326009114582,9876.223432060877,19766.13427734375,49049.986002604164,29348.252278645832,0.035953521728515625,0.03595733642578125,2.5431315104166665e-06,5.086263020833333e-06,0.00618743896484375,0.00618743896484375,10010.561535514273,19851.126627604168,0.04494396262072306,76.201171875,80401.40511067708,100091.94059244792,0.035953521728515625,0.03595733642578125,3.814697265625e-06,7.62939453125e-06,0.000823974609375,0.000823974609375,89.7208738249492,94.87141927083333,5.330899866615853,10.4814453125,10.4814453125,10.4814453125,0.035956382751464844,0.035961151123046875,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_54ts_fp32,sim90_bs4_pb4_54ts_fp32,1.0,4.0,False,12.0,13.0,140.46746277809143,20.503857135772705,21.5625,2203.147,3648.55,1663.244,152.866,12616.403,10734.596,1509.307,792.104,1807.082,0.003,3598.057,2056.429,1663.244,1035.953
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_54ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_54ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_54ts_amp/profiler_traces/pc59_3193258.1772560650795378314.pt.trace.json,54,4,True,sim90_bs4_pb4_54ts_amp,True,732.2541770935059,2709893.0,NVIDIA RTX A5000,0.0,17.195950508117676,21.587890625,21580.551,4447.004,1589.382,7.344,5.341,6049.071,3.5675810384768174,3.0,8.0,4.0,1229.64,548.371,674.655,4.936,472.6915,370.5465,45.402,486.98625,874.84875,79.64547253644226,7843.692907375759,15839.527018229166,7792.399938625759,15788.234049479166,55677.578287760414,40040.156087239586,0.035953521728515625,0.03595733642578125,2.5431315104166665e-06,5.086263020833333e-06,0.00618743896484375,0.00618743896484375,7860.550725191099,15812.512532552084,0.02323334877724123,123.79736328125,71969.53971354167,87595.23811848958,0.035953521728515625,0.03595733642578125,3.814697265625e-06,7.62939453125e-06,0.000823974609375,0.000823974609375,69.1190691380719,73.7763671875,6.102304815155229,10.759602864583334,10.761067708333334,3.6569010416666665,0.03623695373535156,0.036273956298828125,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375,,sim90_bs4_pb4_54ts_amp,sim90_bs4_pb4_54ts_amp,1.0,4.0,False,12.0,13.0,160.03927445411682,17.195950508117676,21.587890625,2314.314,3537.866,1482.184,181.607,13042.729,8919.252,1645.113,623.008,2023.963,0.006,3781.526,1810.014,1482.184,1044.132
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_56ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_56ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_56ts_fp32/profiler_traces/pc59_3193258.1772560800473150106.pt.trace.json,56,4,False,sim90_bs4_pb4_56ts_fp32,True,640.9592514038086,2395999.0,NVIDIA RTX A5000,0.0,21.24388027191162,22.33984375,18273.519,5337.857,1514.246,7.242,4.458,6863.803,2.6623023708576716,3.0,8.0,4.0,1182.0946666666669,569.6856666666666,602.4173333333333,9.388333333333334,469.867375,425.8025,40.468,472.518,933.96975,97.6580257260041,9311.57269248543,18611.548828125,9238.864521912512,18538.840657552082,58083.46533203125,39645.7734375,0.036266326904296875,0.0362701416015625,2.5431315104166665e-06,5.086263020833333e-06,0.00641632080078125,0.00641632080078125,9367.66294029799,18587.918782552082,0.04041123078972982,77.51871744791667,78963.23714192708,97389.0732421875,0.036266326904296875,0.0362701416015625,3.814697265625e-06,7.62939453125e-06,0.0008544921875,0.0008544921875,89.90756002286587,95.10139973958333,5.343595179115854,10.537434895833334,10.537434895833334,10.537434895833334,0.036269187927246094,0.036273956298828125,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_56ts_fp32,sim90_bs4_pb4_56ts_fp32,1.0,4.0,False,12.0,13.0,143.40654945373535,21.24388027191162,22.33984375,2273.911,3783.736,1703.21,161.871,13027.116,10698.994,1709.057,738.544,1807.249,0.003,3758.935,2131.032,1703.21,1074.103
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_56ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_56ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_56ts_amp/profiler_traces/pc59_3193258.1772560960118236501.pt.trace.json,56,4,True,sim90_bs4_pb4_56ts_amp,True,759.4725294113159,2810943.0,NVIDIA RTX A5000,0.0,19.188340663909912,22.33984375,22643.245,4959.798,1685.269,7.497,5.877,6658.441,3.4006826823275897,3.0,8.0,4.0,1320.215,592.1796666666667,720.837,6.228,487.68375,382.734,34.90475,504.994,888.53525,75.94966474849207,9323.439541351625,18706.882486979168,9271.600999684959,18655.0439453125,58075.5771484375,39574.253743489586,0.036266326904296875,0.0362701416015625,2.5431315104166665e-06,5.086263020833333e-06,0.00641632080078125,0.00641632080078125,9342.400608462252,18714.9755859375,0.026182661875074776,161.81363932291666,88033.37972005208,106522.57405598958,0.036266326904296875,0.0362701416015625,3.814697265625e-06,7.62939453125e-06,0.0008544921875,0.0008544921875,70.31765551598244,74.94466145833333,6.350044838899101,10.97705078125,10.978515625,3.4654947916666665,0.03654975891113281,0.036586761474609375,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375,,sim90_bs4_pb4_56ts_amp,sim90_bs4_pb4_56ts_amp,1.0,4.0,False,12.0,13.0,171.32734775543213,19.188340663909912,22.33984375,2412.995,3591.803,1530.935,139.618,13711.106,9946.327,1776.538,869.823,2162.51,0.006,3901.463,1879.737,1530.935,1084.555
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_58ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_58ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_58ts_fp32/profiler_traces/pc59_3193258.1772561122365379248.pt.trace.json,58,4,False,sim90_bs4_pb4_58ts_fp32,True,662.5017013549805,2477457.0,NVIDIA RTX A5000,0.0,20.25852394104004,22.33984375,19401.019,5703.815,1646.539,7.221,4.485,7362.06,2.635270427027218,3.0,8.0,4.0,1286.4236666666668,579.3623333333334,697.5313333333334,8.942333333333334,484.919,425.388,25.86625,514.43775,907.2735,76.36215460471165,10346.64731133923,20696.19970703125,10273.55990899548,20623.1123046875,45926.845703125,25329.8818359375,0.036579132080078125,0.03658294677734375,2.5431315104166665e-06,5.086263020833333e-06,0.00664520263671875,0.00664520263671875,10407.253542033444,20744.728515625,0.04019810953857796,74.67724609375,77832.8466796875,98418.3134765625,0.036579132080078125,0.03658294677734375,3.814697265625e-06,7.62939453125e-06,0.000885009765625,0.000885009765625,89.91537252286587,95.06591796875,5.330899866615853,10.4814453125,10.4814453125,10.4814453125,0.036581993103027344,0.036586761474609375,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_58ts_fp32,sim90_bs4_pb4_58ts_fp32,1.0,4.0,False,12.0,13.0,155.40340900421143,20.25852394104004,22.33984375,2447.048,3671.747,1701.551,103.464,13765.832,11430.81,1738.087,841.563,2092.592,0.003,3879.349,2212.006,1701.551,1116.862
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_58ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_58ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_58ts_amp/profiler_traces/pc59_3193258.1772561293583432181.pt.trace.json,58,4,True,sim90_bs4_pb4_58ts_amp,True,787.3619108200073,2914288.0,NVIDIA RTX A5000,0.0,19.870347023010254,22.33984375,24363.51,5531.207,1855.059,7.359,6.12,7399.745,3.292479673286039,3.0,8.0,4.0,1418.131,636.647,771.7073333333334,8.552,512.89525,394.771,22.51425,524.5575,919.0145,75.19804787844994,10219.328426632914,20327.36962890625,10159.92185111208,20267.963053385418,56353.689778645836,36240.700032552086,0.03668340047200521,0.036687215169270836,2.5431315104166665e-06,5.086263020833333e-06,0.00664520263671875,0.00664520263671875,10239.182404657462,20335.669270833332,0.0260556879147381,163.27294921875,89114.1298828125,109214.75895182292,0.03668340047200521,0.036687215169270836,3.814697265625e-06,7.62939453125e-06,0.000885009765625,0.000885009765625,79.56270733094966,86.08138020833333,7.795454726782996,14.314127604166666,14.316080729166666,7.1806640625,0.03687868118286133,0.036899566650390625,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375,,sim90_bs4_pb4_58ts_amp,sim90_bs4_pb4_58ts_amp,1.0,4.0,False,12.0,13.0,181.69528198242188,19.870347023010254,22.33984375,2522.249,3713.353,1579.081,90.055,14346.106,11089.282,1909.939,1229.264,2315.12,0.006,4103.159,1945.928,1579.081,1123.561
